g, r, t, l, id
52, 0.3, 0.9, 0.8, 5156
52, 0.3, 0.9, 0.9, 5157
52, 0.3, 0.9, 1.0, 5158
52, 0.3, 1.0, 0.0, 5159
52, 0.3, 1.0, 0.1, 5160
52, 0.3, 1.0, 0.2, 5161
52, 0.3, 1.0, 0.3, 5162
52, 0.3, 1.0, 0.4, 5163
52, 0.3, 1.0, 0.5, 5164
52, 0.3, 1.0, 0.6, 5165
52, 0.3, 1.0, 0.7, 5166
52, 0.3, 1.0, 0.8, 5167
52, 0.3, 1.0, 0.9, 5168
52, 0.3, 1.0, 1.0, 5169
52, 0.4, 0.1, 0.0, 5170
52, 0.4, 0.1, 0.1, 5171
52, 0.4, 0.1, 0.2, 5172
52, 0.4, 0.1, 0.3, 5173
52, 0.4, 0.1, 0.4, 5174
52, 0.4, 0.1, 0.5, 5175
52, 0.4, 0.1, 0.6, 5176
52, 0.4, 0.1, 0.7, 5177
52, 0.4, 0.1, 0.8, 5178
52, 0.4, 0.1, 0.9, 5179
52, 0.4, 0.1, 1.0, 5180
52, 0.4, 0.2, 0.0, 5181
52, 0.4, 0.2, 0.1, 5182
52, 0.4, 0.2, 0.2, 5183
52, 0.4, 0.2, 0.3, 5184
52, 0.4, 0.2, 0.4, 5185
52, 0.4, 0.2, 0.5, 5186
52, 0.4, 0.2, 0.6, 5187
52, 0.4, 0.2, 0.7, 5188
52, 0.4, 0.2, 0.8, 5189
52, 0.4, 0.2, 0.9, 5190
52, 0.4, 0.2, 1.0, 5191
52, 0.4, 0.3, 0.0, 5192
52, 0.4, 0.3, 0.1, 5193
52, 0.4, 0.3, 0.2, 5194
52, 0.4, 0.3, 0.3, 5195
52, 0.4, 0.3, 0.4, 5196
52, 0.4, 0.3, 0.5, 5197
52, 0.4, 0.3, 0.6, 5198
52, 0.4, 0.3, 0.7, 5199
52, 0.4, 0.3, 0.8, 5200
52, 0.4, 0.3, 0.9, 5201
52, 0.4, 0.3, 1.0, 5202
52, 0.4, 0.4, 0.0, 5203
52, 0.4, 0.4, 0.1, 5204
52, 0.4, 0.4, 0.2, 5205
52, 0.4, 0.4, 0.3, 5206
52, 0.4, 0.4, 0.4, 5207
52, 0.4, 0.4, 0.5, 5208
52, 0.4, 0.4, 0.6, 5209
52, 0.4, 0.4, 0.7, 5210
52, 0.4, 0.4, 0.8, 5211
52, 0.4, 0.4, 0.9, 5212
52, 0.4, 0.4, 1.0, 5213
52, 0.4, 0.5, 0.0, 5214
52, 0.4, 0.5, 0.1, 5215
52, 0.4, 0.5, 0.2, 5216
52, 0.4, 0.5, 0.3, 5217
52, 0.4, 0.5, 0.4, 5218
52, 0.4, 0.5, 0.5, 5219
52, 0.4, 0.5, 0.6, 5220
52, 0.4, 0.5, 0.7, 5221
52, 0.4, 0.5, 0.8, 5222
52, 0.4, 0.5, 0.9, 5223
52, 0.4, 0.5, 1.0, 5224
52, 0.4, 0.6, 0.0, 5225
52, 0.4, 0.6, 0.1, 5226
52, 0.4, 0.6, 0.2, 5227
52, 0.4, 0.6, 0.3, 5228
52, 0.4, 0.6, 0.4, 5229
52, 0.4, 0.6, 0.5, 5230
52, 0.4, 0.6, 0.6, 5231
52, 0.4, 0.6, 0.7, 5232
52, 0.4, 0.6, 0.8, 5233
52, 0.4, 0.6, 0.9, 5234
52, 0.4, 0.6, 1.0, 5235
52, 0.4, 0.7, 0.0, 5236
52, 0.4, 0.7, 0.1, 5237
52, 0.4, 0.7, 0.2, 5238
52, 0.4, 0.7, 0.3, 5239
52, 0.4, 0.7, 0.4, 5240
52, 0.4, 0.7, 0.5, 5241
52, 0.4, 0.7, 0.6, 5242
52, 0.4, 0.7, 0.7, 5243
52, 0.4, 0.7, 0.8, 5244
52, 0.4, 0.7, 0.9, 5245
52, 0.4, 0.7, 1.0, 5246
52, 0.4, 0.8, 0.0, 5247
52, 0.4, 0.8, 0.1, 5248
52, 0.4, 0.8, 0.2, 5249
52, 0.4, 0.8, 0.3, 5250
52, 0.4, 0.8, 0.4, 5251
52, 0.4, 0.8, 0.5, 5252
52, 0.4, 0.8, 0.6, 5253
52, 0.4, 0.8, 0.7, 5254
52, 0.4, 0.8, 0.8, 5255
52, 0.4, 0.8, 0.9, 5256
52, 0.4, 0.8, 1.0, 5257
52, 0.4, 0.9, 0.0, 5258
52, 0.4, 0.9, 0.1, 5259
52, 0.4, 0.9, 0.2, 5260
52, 0.4, 0.9, 0.3, 5261
52, 0.4, 0.9, 0.4, 5262
52, 0.4, 0.9, 0.5, 5263
52, 0.4, 0.9, 0.6, 5264
52, 0.4, 0.9, 0.7, 5265
52, 0.4, 0.9, 0.8, 5266
52, 0.4, 0.9, 0.9, 5267
52, 0.4, 0.9, 1.0, 5268
52, 0.4, 1.0, 0.0, 5269
52, 0.4, 1.0, 0.1, 5270
52, 0.4, 1.0, 0.2, 5271
52, 0.4, 1.0, 0.3, 5272
52, 0.4, 1.0, 0.4, 5273
52, 0.4, 1.0, 0.5, 5274
52, 0.4, 1.0, 0.6, 5275
52, 0.4, 1.0, 0.7, 5276
52, 0.4, 1.0, 0.8, 5277
52, 0.4, 1.0, 0.9, 5278
52, 0.4, 1.0, 1.0, 5279
52, 0.5, 0.1, 0.0, 5280
52, 0.5, 0.1, 0.1, 5281
52, 0.5, 0.1, 0.2, 5282
52, 0.5, 0.1, 0.3, 5283
52, 0.5, 0.1, 0.4, 5284
52, 0.5, 0.1, 0.5, 5285
52, 0.5, 0.1, 0.6, 5286
52, 0.5, 0.1, 0.7, 5287
52, 0.5, 0.1, 0.8, 5288
52, 0.5, 0.1, 0.9, 5289
52, 0.5, 0.1, 1.0, 5290
52, 0.5, 0.2, 0.0, 5291
52, 0.5, 0.2, 0.1, 5292
52, 0.5, 0.2, 0.2, 5293
52, 0.5, 0.2, 0.3, 5294
52, 0.5, 0.2, 0.4, 5295
52, 0.5, 0.2, 0.5, 5296
52, 0.5, 0.2, 0.6, 5297
52, 0.5, 0.2, 0.7, 5298
52, 0.5, 0.2, 0.8, 5299
52, 0.5, 0.2, 0.9, 5300
52, 0.5, 0.2, 1.0, 5301
52, 0.5, 0.3, 0.0, 5302
52, 0.5, 0.3, 0.1, 5303
52, 0.5, 0.3, 0.2, 5304
52, 0.5, 0.3, 0.3, 5305
52, 0.5, 0.3, 0.4, 5306
52, 0.5, 0.3, 0.5, 5307
52, 0.5, 0.3, 0.6, 5308
52, 0.5, 0.3, 0.7, 5309
52, 0.5, 0.3, 0.8, 5310
52, 0.5, 0.3, 0.9, 5311
52, 0.5, 0.3, 1.0, 5312
52, 0.5, 0.4, 0.0, 5313
52, 0.5, 0.4, 0.1, 5314
52, 0.5, 0.4, 0.2, 5315
52, 0.5, 0.4, 0.3, 5316
52, 0.5, 0.4, 0.4, 5317
52, 0.5, 0.4, 0.5, 5318
52, 0.5, 0.4, 0.6, 5319
52, 0.5, 0.4, 0.7, 5320
52, 0.5, 0.4, 0.8, 5321
52, 0.5, 0.4, 0.9, 5322
52, 0.5, 0.4, 1.0, 5323
52, 0.5, 0.5, 0.0, 5324
52, 0.5, 0.5, 0.1, 5325
52, 0.5, 0.5, 0.2, 5326
52, 0.5, 0.5, 0.3, 5327
52, 0.5, 0.5, 0.4, 5328
52, 0.5, 0.5, 0.5, 5329
52, 0.5, 0.5, 0.6, 5330
52, 0.5, 0.5, 0.7, 5331
52, 0.5, 0.5, 0.8, 5332
52, 0.5, 0.5, 0.9, 5333
52, 0.5, 0.5, 1.0, 5334
52, 0.5, 0.6, 0.0, 5335
52, 0.5, 0.6, 0.1, 5336
52, 0.5, 0.6, 0.2, 5337
52, 0.5, 0.6, 0.3, 5338
52, 0.5, 0.6, 0.4, 5339
52, 0.5, 0.6, 0.5, 5340
52, 0.5, 0.6, 0.6, 5341
52, 0.5, 0.6, 0.7, 5342
52, 0.5, 0.6, 0.8, 5343
52, 0.5, 0.6, 0.9, 5344
52, 0.5, 0.6, 1.0, 5345
52, 0.5, 0.7, 0.0, 5346
52, 0.5, 0.7, 0.1, 5347
52, 0.5, 0.7, 0.2, 5348
52, 0.5, 0.7, 0.3, 5349
52, 0.5, 0.7, 0.4, 5350
52, 0.5, 0.7, 0.5, 5351
52, 0.5, 0.7, 0.6, 5352
52, 0.5, 0.7, 0.7, 5353
52, 0.5, 0.7, 0.8, 5354
52, 0.5, 0.7, 0.9, 5355
52, 0.5, 0.7, 1.0, 5356
52, 0.5, 0.8, 0.0, 5357
52, 0.5, 0.8, 0.1, 5358
52, 0.5, 0.8, 0.2, 5359
52, 0.5, 0.8, 0.3, 5360
52, 0.5, 0.8, 0.4, 5361
52, 0.5, 0.8, 0.5, 5362
52, 0.5, 0.8, 0.6, 5363
52, 0.5, 0.8, 0.7, 5364
52, 0.5, 0.8, 0.8, 5365
52, 0.5, 0.8, 0.9, 5366
52, 0.5, 0.8, 1.0, 5367
52, 0.5, 0.9, 0.0, 5368
52, 0.5, 0.9, 0.1, 5369
52, 0.5, 0.9, 0.2, 5370
52, 0.5, 0.9, 0.3, 5371
52, 0.5, 0.9, 0.4, 5372
52, 0.5, 0.9, 0.5, 5373
52, 0.5, 0.9, 0.6, 5374
52, 0.5, 0.9, 0.7, 5375
52, 0.5, 0.9, 0.8, 5376
52, 0.5, 0.9, 0.9, 5377
52, 0.5, 0.9, 1.0, 5378
52, 0.5, 1.0, 0.0, 5379
52, 0.5, 1.0, 0.1, 5380
52, 0.5, 1.0, 0.2, 5381
52, 0.5, 1.0, 0.3, 5382
52, 0.5, 1.0, 0.4, 5383
52, 0.5, 1.0, 0.5, 5384
52, 0.5, 1.0, 0.6, 5385
52, 0.5, 1.0, 0.7, 5386
52, 0.5, 1.0, 0.8, 5387
52, 0.5, 1.0, 0.9, 5388
52, 0.5, 1.0, 1.0, 5389
52, 0.6, 0.1, 0.0, 5390
52, 0.6, 0.1, 0.1, 5391
52, 0.6, 0.1, 0.2, 5392
52, 0.6, 0.1, 0.3, 5393
52, 0.6, 0.1, 0.4, 5394
52, 0.6, 0.1, 0.5, 5395
52, 0.6, 0.1, 0.6, 5396
52, 0.6, 0.1, 0.7, 5397
52, 0.6, 0.1, 0.8, 5398
52, 0.6, 0.1, 0.9, 5399
52, 0.6, 0.1, 1.0, 5400
52, 0.6, 0.2, 0.0, 5401
52, 0.6, 0.2, 0.1, 5402
52, 0.6, 0.2, 0.2, 5403
52, 0.6, 0.2, 0.3, 5404
52, 0.6, 0.2, 0.4, 5405
52, 0.6, 0.2, 0.5, 5406
52, 0.6, 0.2, 0.6, 5407
52, 0.6, 0.2, 0.7, 5408
52, 0.6, 0.2, 0.8, 5409
52, 0.6, 0.2, 0.9, 5410
52, 0.6, 0.2, 1.0, 5411
52, 0.6, 0.3, 0.0, 5412
52, 0.6, 0.3, 0.1, 5413
52, 0.6, 0.3, 0.2, 5414
52, 0.6, 0.3, 0.3, 5415
52, 0.6, 0.3, 0.4, 5416
52, 0.6, 0.3, 0.5, 5417
52, 0.6, 0.3, 0.6, 5418
52, 0.6, 0.3, 0.7, 5419
52, 0.6, 0.3, 0.8, 5420
52, 0.6, 0.3, 0.9, 5421
52, 0.6, 0.3, 1.0, 5422
52, 0.6, 0.4, 0.0, 5423
52, 0.6, 0.4, 0.1, 5424
52, 0.6, 0.4, 0.2, 5425
52, 0.6, 0.4, 0.3, 5426
52, 0.6, 0.4, 0.4, 5427
52, 0.6, 0.4, 0.5, 5428
52, 0.6, 0.4, 0.6, 5429
52, 0.6, 0.4, 0.7, 5430
52, 0.6, 0.4, 0.8, 5431
52, 0.6, 0.4, 0.9, 5432
52, 0.6, 0.4, 1.0, 5433
52, 0.6, 0.5, 0.0, 5434
52, 0.6, 0.5, 0.1, 5435
52, 0.6, 0.5, 0.2, 5436
52, 0.6, 0.5, 0.3, 5437
52, 0.6, 0.5, 0.4, 5438
52, 0.6, 0.5, 0.5, 5439
52, 0.6, 0.5, 0.6, 5440
52, 0.6, 0.5, 0.7, 5441
52, 0.6, 0.5, 0.8, 5442
52, 0.6, 0.5, 0.9, 5443
52, 0.6, 0.5, 1.0, 5444
52, 0.6, 0.6, 0.0, 5445
52, 0.6, 0.6, 0.1, 5446
52, 0.6, 0.6, 0.2, 5447
52, 0.6, 0.6, 0.3, 5448
52, 0.6, 0.6, 0.4, 5449
52, 0.6, 0.6, 0.5, 5450
52, 0.6, 0.6, 0.6, 5451
52, 0.6, 0.6, 0.7, 5452
52, 0.6, 0.6, 0.8, 5453
52, 0.6, 0.6, 0.9, 5454
52, 0.6, 0.6, 1.0, 5455
52, 0.6, 0.7, 0.0, 5456
52, 0.6, 0.7, 0.1, 5457
52, 0.6, 0.7, 0.2, 5458
52, 0.6, 0.7, 0.3, 5459
52, 0.6, 0.7, 0.4, 5460
52, 0.6, 0.7, 0.5, 5461
52, 0.6, 0.7, 0.6, 5462
52, 0.6, 0.7, 0.7, 5463
52, 0.6, 0.7, 0.8, 5464
52, 0.6, 0.7, 0.9, 5465
52, 0.6, 0.7, 1.0, 5466
52, 0.6, 0.8, 0.0, 5467
52, 0.6, 0.8, 0.1, 5468
52, 0.6, 0.8, 0.2, 5469
52, 0.6, 0.8, 0.3, 5470
52, 0.6, 0.8, 0.4, 5471
52, 0.6, 0.8, 0.5, 5472
52, 0.6, 0.8, 0.6, 5473
52, 0.6, 0.8, 0.7, 5474
52, 0.6, 0.8, 0.8, 5475
52, 0.6, 0.8, 0.9, 5476
52, 0.6, 0.8, 1.0, 5477
52, 0.6, 0.9, 0.0, 5478
52, 0.6, 0.9, 0.1, 5479
52, 0.6, 0.9, 0.2, 5480
52, 0.6, 0.9, 0.3, 5481
52, 0.6, 0.9, 0.4, 5482
52, 0.6, 0.9, 0.5, 5483
52, 0.6, 0.9, 0.6, 5484
52, 0.6, 0.9, 0.7, 5485
52, 0.6, 0.9, 0.8, 5486
52, 0.6, 0.9, 0.9, 5487
52, 0.6, 0.9, 1.0, 5488
52, 0.6, 1.0, 0.0, 5489
52, 0.6, 1.0, 0.1, 5490
52, 0.6, 1.0, 0.2, 5491
52, 0.6, 1.0, 0.3, 5492
52, 0.6, 1.0, 0.4, 5493
52, 0.6, 1.0, 0.5, 5494
52, 0.6, 1.0, 0.6, 5495
52, 0.6, 1.0, 0.7, 5496
52, 0.6, 1.0, 0.8, 5497
52, 0.6, 1.0, 0.9, 5498
52, 0.6, 1.0, 1.0, 5499
52, 0.7, 0.1, 0.0, 5500
52, 0.7, 0.1, 0.1, 5501
52, 0.7, 0.1, 0.2, 5502
52, 0.7, 0.1, 0.3, 5503
52, 0.7, 0.1, 0.4, 5504
52, 0.7, 0.1, 0.5, 5505
52, 0.7, 0.1, 0.6, 5506
52, 0.7, 0.1, 0.7, 5507
52, 0.7, 0.1, 0.8, 5508
52, 0.7, 0.1, 0.9, 5509
52, 0.7, 0.1, 1.0, 5510
52, 0.7, 0.2, 0.0, 5511
52, 0.7, 0.2, 0.1, 5512
52, 0.7, 0.2, 0.2, 5513
52, 0.7, 0.2, 0.3, 5514
52, 0.7, 0.2, 0.4, 5515
52, 0.7, 0.2, 0.5, 5516
52, 0.7, 0.2, 0.6, 5517
52, 0.7, 0.2, 0.7, 5518
52, 0.7, 0.2, 0.8, 5519
52, 0.7, 0.2, 0.9, 5520
52, 0.7, 0.2, 1.0, 5521
52, 0.7, 0.3, 0.0, 5522
52, 0.7, 0.3, 0.1, 5523
52, 0.7, 0.3, 0.2, 5524
52, 0.7, 0.3, 0.3, 5525
52, 0.7, 0.3, 0.4, 5526
52, 0.7, 0.3, 0.5, 5527
52, 0.7, 0.3, 0.6, 5528
52, 0.7, 0.3, 0.7, 5529
52, 0.7, 0.3, 0.8, 5530
52, 0.7, 0.3, 0.9, 5531
52, 0.7, 0.3, 1.0, 5532
52, 0.7, 0.4, 0.0, 5533
52, 0.7, 0.4, 0.1, 5534
52, 0.7, 0.4, 0.2, 5535
52, 0.7, 0.4, 0.3, 5536
52, 0.7, 0.4, 0.4, 5537
52, 0.7, 0.4, 0.5, 5538
52, 0.7, 0.4, 0.6, 5539
52, 0.7, 0.4, 0.7, 5540
52, 0.7, 0.4, 0.8, 5541
52, 0.7, 0.4, 0.9, 5542
52, 0.7, 0.4, 1.0, 5543
52, 0.7, 0.5, 0.0, 5544
52, 0.7, 0.5, 0.1, 5545
52, 0.7, 0.5, 0.2, 5546
52, 0.7, 0.5, 0.3, 5547
52, 0.7, 0.5, 0.4, 5548
52, 0.7, 0.5, 0.5, 5549
52, 0.7, 0.5, 0.6, 5550
52, 0.7, 0.5, 0.7, 5551
52, 0.7, 0.5, 0.8, 5552
52, 0.7, 0.5, 0.9, 5553
52, 0.7, 0.5, 1.0, 5554
52, 0.7, 0.6, 0.0, 5555
52, 0.7, 0.6, 0.1, 5556
52, 0.7, 0.6, 0.2, 5557
52, 0.7, 0.6, 0.3, 5558
52, 0.7, 0.6, 0.4, 5559
52, 0.7, 0.6, 0.5, 5560
52, 0.7, 0.6, 0.6, 5561
52, 0.7, 0.6, 0.7, 5562
52, 0.7, 0.6, 0.8, 5563
52, 0.7, 0.6, 0.9, 5564
52, 0.7, 0.6, 1.0, 5565
52, 0.7, 0.7, 0.0, 5566
52, 0.7, 0.7, 0.1, 5567
52, 0.7, 0.7, 0.2, 5568
52, 0.7, 0.7, 0.3, 5569
52, 0.7, 0.7, 0.4, 5570
52, 0.7, 0.7, 0.5, 5571
52, 0.7, 0.7, 0.6, 5572
52, 0.7, 0.7, 0.7, 5573
52, 0.7, 0.7, 0.8, 5574
52, 0.7, 0.7, 0.9, 5575
52, 0.7, 0.7, 1.0, 5576
52, 0.7, 0.8, 0.0, 5577
52, 0.7, 0.8, 0.1, 5578
52, 0.7, 0.8, 0.2, 5579
52, 0.7, 0.8, 0.3, 5580
52, 0.7, 0.8, 0.4, 5581
52, 0.7, 0.8, 0.5, 5582
52, 0.7, 0.8, 0.6, 5583
52, 0.7, 0.8, 0.7, 5584
52, 0.7, 0.8, 0.8, 5585
52, 0.7, 0.8, 0.9, 5586
52, 0.7, 0.8, 1.0, 5587
52, 0.7, 0.9, 0.0, 5588
52, 0.7, 0.9, 0.1, 5589
52, 0.7, 0.9, 0.2, 5590
52, 0.7, 0.9, 0.3, 5591
52, 0.7, 0.9, 0.4, 5592
52, 0.7, 0.9, 0.5, 5593
52, 0.7, 0.9, 0.6, 5594
52, 0.7, 0.9, 0.7, 5595
52, 0.7, 0.9, 0.8, 5596
52, 0.7, 0.9, 0.9, 5597
52, 0.7, 0.9, 1.0, 5598
52, 0.7, 1.0, 0.0, 5599
52, 0.7, 1.0, 0.1, 5600
52, 0.7, 1.0, 0.2, 5601
52, 0.7, 1.0, 0.3, 5602
52, 0.7, 1.0, 0.4, 5603
52, 0.7, 1.0, 0.5, 5604
52, 0.7, 1.0, 0.6, 5605
52, 0.7, 1.0, 0.7, 5606
52, 0.7, 1.0, 0.8, 5607
52, 0.7, 1.0, 0.9, 5608
52, 0.7, 1.0, 1.0, 5609
52, 0.8, 0.1, 0.0, 5610
52, 0.8, 0.1, 0.1, 5611
52, 0.8, 0.1, 0.2, 5612
52, 0.8, 0.1, 0.3, 5613
52, 0.8, 0.1, 0.4, 5614
52, 0.8, 0.1, 0.5, 5615
52, 0.8, 0.1, 0.6, 5616
52, 0.8, 0.1, 0.7, 5617
52, 0.8, 0.1, 0.8, 5618
52, 0.8, 0.1, 0.9, 5619
52, 0.8, 0.1, 1.0, 5620
52, 0.8, 0.2, 0.0, 5621
52, 0.8, 0.2, 0.1, 5622
52, 0.8, 0.2, 0.2, 5623
52, 0.8, 0.2, 0.3, 5624
52, 0.8, 0.2, 0.4, 5625
52, 0.8, 0.2, 0.5, 5626
52, 0.8, 0.2, 0.6, 5627
52, 0.8, 0.2, 0.7, 5628
52, 0.8, 0.2, 0.8, 5629
52, 0.8, 0.2, 0.9, 5630
52, 0.8, 0.2, 1.0, 5631
52, 0.8, 0.3, 0.0, 5632
52, 0.8, 0.3, 0.1, 5633
52, 0.8, 0.3, 0.2, 5634
52, 0.8, 0.3, 0.3, 5635
52, 0.8, 0.3, 0.4, 5636
52, 0.8, 0.3, 0.5, 5637
52, 0.8, 0.3, 0.6, 5638
52, 0.8, 0.3, 0.7, 5639
52, 0.8, 0.3, 0.8, 5640
52, 0.8, 0.3, 0.9, 5641
52, 0.8, 0.3, 1.0, 5642
52, 0.8, 0.4, 0.0, 5643
52, 0.8, 0.4, 0.1, 5644
52, 0.8, 0.4, 0.2, 5645
52, 0.8, 0.4, 0.3, 5646
52, 0.8, 0.4, 0.4, 5647
52, 0.8, 0.4, 0.5, 5648
52, 0.8, 0.4, 0.6, 5649
52, 0.8, 0.4, 0.7, 5650
52, 0.8, 0.4, 0.8, 5651
52, 0.8, 0.4, 0.9, 5652
52, 0.8, 0.4, 1.0, 5653
52, 0.8, 0.5, 0.0, 5654
52, 0.8, 0.5, 0.1, 5655
52, 0.8, 0.5, 0.2, 5656
52, 0.8, 0.5, 0.3, 5657
52, 0.8, 0.5, 0.4, 5658
52, 0.8, 0.5, 0.5, 5659
52, 0.8, 0.5, 0.6, 5660
52, 0.8, 0.5, 0.7, 5661
52, 0.8, 0.5, 0.8, 5662
52, 0.8, 0.5, 0.9, 5663
52, 0.8, 0.5, 1.0, 5664
52, 0.8, 0.6, 0.0, 5665
52, 0.8, 0.6, 0.1, 5666
52, 0.8, 0.6, 0.2, 5667
52, 0.8, 0.6, 0.3, 5668
52, 0.8, 0.6, 0.4, 5669
52, 0.8, 0.6, 0.5, 5670
52, 0.8, 0.6, 0.6, 5671
52, 0.8, 0.6, 0.7, 5672
52, 0.8, 0.6, 0.8, 5673
52, 0.8, 0.6, 0.9, 5674
52, 0.8, 0.6, 1.0, 5675
52, 0.8, 0.7, 0.0, 5676
52, 0.8, 0.7, 0.1, 5677
52, 0.8, 0.7, 0.2, 5678
52, 0.8, 0.7, 0.3, 5679
52, 0.8, 0.7, 0.4, 5680
52, 0.8, 0.7, 0.5, 5681
52, 0.8, 0.7, 0.6, 5682
52, 0.8, 0.7, 0.7, 5683
52, 0.8, 0.7, 0.8, 5684
52, 0.8, 0.7, 0.9, 5685
52, 0.8, 0.7, 1.0, 5686
52, 0.8, 0.8, 0.0, 5687
52, 0.8, 0.8, 0.1, 5688
52, 0.8, 0.8, 0.2, 5689
52, 0.8, 0.8, 0.3, 5690
52, 0.8, 0.8, 0.4, 5691
52, 0.8, 0.8, 0.5, 5692
52, 0.8, 0.8, 0.6, 5693
52, 0.8, 0.8, 0.7, 5694
52, 0.8, 0.8, 0.8, 5695
52, 0.8, 0.8, 0.9, 5696
52, 0.8, 0.8, 1.0, 5697
52, 0.8, 0.9, 0.0, 5698
52, 0.8, 0.9, 0.1, 5699
52, 0.8, 0.9, 0.2, 5700
52, 0.8, 0.9, 0.3, 5701
52, 0.8, 0.9, 0.4, 5702
52, 0.8, 0.9, 0.5, 5703
52, 0.8, 0.9, 0.6, 5704
52, 0.8, 0.9, 0.7, 5705
52, 0.8, 0.9, 0.8, 5706
52, 0.8, 0.9, 0.9, 5707
52, 0.8, 0.9, 1.0, 5708
52, 0.8, 1.0, 0.0, 5709
52, 0.8, 1.0, 0.1, 5710
52, 0.8, 1.0, 0.2, 5711
52, 0.8, 1.0, 0.3, 5712
52, 0.8, 1.0, 0.4, 5713
52, 0.8, 1.0, 0.5, 5714
52, 0.8, 1.0, 0.6, 5715
52, 0.8, 1.0, 0.7, 5716
52, 0.8, 1.0, 0.8, 5717
52, 0.8, 1.0, 0.9, 5718
52, 0.8, 1.0, 1.0, 5719
52, 0.9, 0.1, 0.0, 5720
52, 0.9, 0.1, 0.1, 5721
52, 0.9, 0.1, 0.2, 5722
52, 0.9, 0.1, 0.3, 5723
52, 0.9, 0.1, 0.4, 5724
52, 0.9, 0.1, 0.5, 5725
52, 0.9, 0.1, 0.6, 5726
52, 0.9, 0.1, 0.7, 5727
52, 0.9, 0.1, 0.8, 5728
52, 0.9, 0.1, 0.9, 5729
52, 0.9, 0.1, 1.0, 5730
52, 0.9, 0.2, 0.0, 5731
52, 0.9, 0.2, 0.1, 5732
52, 0.9, 0.2, 0.2, 5733
52, 0.9, 0.2, 0.3, 5734
52, 0.9, 0.2, 0.4, 5735
52, 0.9, 0.2, 0.5, 5736
52, 0.9, 0.2, 0.6, 5737
52, 0.9, 0.2, 0.7, 5738
52, 0.9, 0.2, 0.8, 5739
52, 0.9, 0.2, 0.9, 5740
52, 0.9, 0.2, 1.0, 5741
52, 0.9, 0.3, 0.0, 5742
52, 0.9, 0.3, 0.1, 5743
52, 0.9, 0.3, 0.2, 5744
52, 0.9, 0.3, 0.3, 5745
52, 0.9, 0.3, 0.4, 5746
52, 0.9, 0.3, 0.5, 5747
52, 0.9, 0.3, 0.6, 5748
52, 0.9, 0.3, 0.7, 5749
52, 0.9, 0.3, 0.8, 5750
52, 0.9, 0.3, 0.9, 5751
52, 0.9, 0.3, 1.0, 5752
52, 0.9, 0.4, 0.0, 5753
52, 0.9, 0.4, 0.1, 5754
52, 0.9, 0.4, 0.2, 5755
52, 0.9, 0.4, 0.3, 5756
52, 0.9, 0.4, 0.4, 5757
52, 0.9, 0.4, 0.5, 5758
52, 0.9, 0.4, 0.6, 5759
52, 0.9, 0.4, 0.7, 5760
52, 0.9, 0.4, 0.8, 5761
52, 0.9, 0.4, 0.9, 5762
52, 0.9, 0.4, 1.0, 5763
52, 0.9, 0.5, 0.0, 5764
52, 0.9, 0.5, 0.1, 5765
52, 0.9, 0.5, 0.2, 5766
52, 0.9, 0.5, 0.3, 5767
52, 0.9, 0.5, 0.4, 5768
52, 0.9, 0.5, 0.5, 5769
52, 0.9, 0.5, 0.6, 5770
52, 0.9, 0.5, 0.7, 5771
52, 0.9, 0.5, 0.8, 5772
52, 0.9, 0.5, 0.9, 5773
52, 0.9, 0.5, 1.0, 5774
52, 0.9, 0.6, 0.0, 5775
52, 0.9, 0.6, 0.1, 5776
52, 0.9, 0.6, 0.2, 5777
52, 0.9, 0.6, 0.3, 5778
52, 0.9, 0.6, 0.4, 5779
52, 0.9, 0.6, 0.5, 5780
52, 0.9, 0.6, 0.6, 5781
52, 0.9, 0.6, 0.7, 5782
52, 0.9, 0.6, 0.8, 5783
52, 0.9, 0.6, 0.9, 5784
52, 0.9, 0.6, 1.0, 5785
52, 0.9, 0.7, 0.0, 5786
52, 0.9, 0.7, 0.1, 5787
52, 0.9, 0.7, 0.2, 5788
52, 0.9, 0.7, 0.3, 5789
52, 0.9, 0.7, 0.4, 5790
52, 0.9, 0.7, 0.5, 5791
52, 0.9, 0.7, 0.6, 5792
52, 0.9, 0.7, 0.7, 5793
52, 0.9, 0.7, 0.8, 5794
52, 0.9, 0.7, 0.9, 5795
52, 0.9, 0.7, 1.0, 5796
52, 0.9, 0.8, 0.0, 5797
52, 0.9, 0.8, 0.1, 5798
52, 0.9, 0.8, 0.2, 5799
52, 0.9, 0.8, 0.3, 5800
52, 0.9, 0.8, 0.4, 5801
52, 0.9, 0.8, 0.5, 5802
52, 0.9, 0.8, 0.6, 5803
52, 0.9, 0.8, 0.7, 5804
52, 0.9, 0.8, 0.8, 5805
52, 0.9, 0.8, 0.9, 5806
52, 0.9, 0.8, 1.0, 5807
52, 0.9, 0.9, 0.0, 5808
52, 0.9, 0.9, 0.1, 5809
52, 0.9, 0.9, 0.2, 5810
52, 0.9, 0.9, 0.3, 5811
52, 0.9, 0.9, 0.4, 5812
52, 0.9, 0.9, 0.5, 5813
52, 0.9, 0.9, 0.6, 5814
52, 0.9, 0.9, 0.7, 5815
52, 0.9, 0.9, 0.8, 5816
52, 0.9, 0.9, 0.9, 5817
52, 0.9, 0.9, 1.0, 5818
52, 0.9, 1.0, 0.0, 5819
52, 0.9, 1.0, 0.1, 5820
52, 0.9, 1.0, 0.2, 5821
